doi,title,year,citations,is_oa,type,source_journal,abstract,ASL,MWL,LD,LC,JD,HD,NCC,ncc_group,mean_citations
https://doi.org/10.1002/maco.202213140,Corrosion challenges towards a sustainable society,2022,310,True,article,Materials and Corrosion,"Abstract A global transition towards more sustainable, affordable and reliable energy systems is being stimulated by the Paris Agreement and the United Nation's 2030 Agenda for Sustainable Development. This poses a challenge for the corrosion industry, as building climate‐resilient energy systems and infrastructures brings with it a long‐term direction, so as a result the long‐term behaviour of structural materials (mainly metals and alloys) becomes a major prospect. With this in mind “Corrosion Challenges Towards a Sustainable Society” presents a series of cases showing the importance of corrosion protection of metals and alloys in the development of energy production to further understand the science of corrosion, and bring the need for research and the consequences of corrosion into public and political focus. This includes emphasis on the limitation of greenhouse gas emissions, on the lifetime of infrastructures, implants, cultural heritage artefacts, and a variety of other topics.",36.5,6.760273972602739,0.5753424657534246,0.6301369863013698,0.0136986301369863,0.0136986301369863,35.879629629629626,2022,8.64
https://doi.org/10.1002/maco.201609210,"Corrosion behavior of 316L austenitic steel processed by selective laser melting, hot‐isostatic pressing, and casting",2017,139,False,article,Materials and Corrosion,"This study investigated the corrosion behavior of grade 316L austenitic steel processed by casting, hot isostatic pressing (HIP), selective laser melting (SLM), and SLM + HIP. Electrochemical results showed that the SLM‐densified specimen exhibited poorer corrosion resistance than specimens processed by casting and hot isostatic pressing in solution‐annealed condition. Microstructural investigations revealed that the SLM‐densified specimen had a fine‐grained microstructure but comparatively higher porosity, which negatively influenced corrosion resistance. Additional HIP treatment further worsened corrosion resistance. The HIP process does not significantly reduce porosity compared to the SLM process, which can be attributed to the argon atmosphere used when manufacturing the SLM samples. Nevertheless, it was possible to reduce the crack density via HIP treatment and the formerly lamellar oxides underwent spheroidization.",20.333333333333332,7.565573770491803,0.7377049180327869,0.7049180327868853,0.03278688524590164,0.01639344262295082,9.94690674053555,2017,13.974193548387097
https://doi.org/10.1002/maco.201709656,"Effect of Cu, Cr and Ni alloying elements on mechanical properties and atmospheric corrosion resistance of weathering steels in marine atmospheres of different aggressivities",2017,94,False,article,Materials and Corrosion,"This paper studies the individual and combined effect of adding Cu (0.26–1.06 wt%), Cr (0.54 wt%) and Ni (0.92–2.92 wt%) alloying elements to carbon steel with regard to mechanical behaviour and atmospheric corrosion resistance in two marine atmospheres with different chloride deposition rates (20 and 71 mg Cl − /m 2 · d). Mechanical properties are assessed in terms of yield strength, ultimate strength, elongation, hardness and weldability, while atmospheric corrosion resistance is evaluated by determination of corrosion losses, rust layer structure, and nature of the corrosion products formed. The best atmospheric corrosion resistance is obtained with weathering steel (3 wt% Ni), which would be suitable for use unpainted in marine atmospheres of moderate salinity (≤20 mg Cl − /m 2 · d), though a longer cooling time would be required during its manufacture in order to assure adequate weldability.",17.5,6.3428571428571425,0.7285714285714285,0.7071428571428572,0.03571428571428571,0.007142857142857143,6.72668513388735,2017,13.974193548387097
https://doi.org/10.1002/maco.201910792,Corrosion behaviour of 316L stainless steel manufactured by selective laser melting,2019,87,False,article,Materials and Corrosion,"Abstract This work investigates the electrochemical behaviour of an AISI 316L stainless steel produced by selective laser melting (SLM) and compares its behaviour with that of wrought stainless steel with similar chemical composition. The SLM stainless steel specimens are tested in the as‐produced condition without stress relief or recrystallization heat treatments. The electrochemical tests are carried out in two electrolytes: 3.5 wt% NaCl solution with neutral pH and with pH of 1.8. At the macroscale, the microstructure of the SLM specimens is determined by the laser scanning pattern and displays an overlapping network of melt pools. At the microscale, the SLM specimens exhibit a cellular/columnar dendritic structure with submicrometric cell size. Electrochemical measurements highlight a more extended passive range for SLM stainless steel in both neutral and acid electrolytes indicating higher protective properties of the oxide film on SLM specimens. In contrast to the wrought material, the refined microstructure of the SLM specimens promotes a very shallow morphology of attack without deep penetration in the bulk.",18.444444444444443,6.753012048192771,0.6566265060240963,0.6385542168674698,0.060240963855421686,0.012048192771084338,6.0548330404217925,2019,14.368686868686869
https://doi.org/10.1002/maco.201508488,Corrosion mechanisms of mild steel in chloride-rich atmospheres,2015,86,False,article,Materials and Corrosion,"This work analyses the corrosion mechanisms of carbon steel when exposed to marine atmospheres with very different chloride ion deposition rates. Two extreme situations are described, characterized by a “consolidated rust layer” (at relatively low atmospheric salinities), formed by a diffusion-controlled corrosion mechanism in which the reduction of dissolved oxygen in the aqueous film deposited on the metal is the predominant cathodic reaction, and an “exfoliated rust layer” (at high atmospheric salinities), where the cathodic reaction of hydrogen evolution becomes important, notably accelerating the corrosion process. The research has employed a range of near-surface and bulk sensitive analytical techniques (SEM/EDS, µXRD, and SEM/µRaman) to characterize the corrosion products and rust layers formed.",37.333333333333336,7.151785714285714,0.7053571428571429,0.7410714285714286,0.05357142857142857,0.0,5.52219074598678,2015,15.573529411764707
https://doi.org/10.1002/maco.201508783,Effect of pressure on supercritical CO<sub>2</sub> compatibility of structural alloys at 750 °C,2016,79,True,article,Materials and Corrosion,"Several power generation technologies have interest in employing a supercritical CO 2 (sCO 2 ) cycle but relatively little compatibility work has been conducted at the target pressure range of 200–300 bar, particularly at ≥700 °C. With the goal of utilizing lower pressure data sets (especially with controlled O 2 and H 2 O contents), this initial assessment compared the effect of CO 2 pressure at 1–300 bar on the compatibility of potential Fe‐ and Ni‐base structural alloys after 500 h exposures at 750 °C. For highly‐alloyed alumina‐ and chromia‐forming alloys, a minimal effect of pressure was observed on the mass change and reaction products, which were similar to those observed in 1 bar dry air, CO 2 , CO 2 –0.15%O 2 and CO 2 –10%H 2 O. After these relatively short exposures, there was no obvious indication of internal carburization and the Cr depletion in the precipitation strengthened Ni‐base alloys (740 and 282) was minimal. In addition to coupons, 25 mm long tensile specimens of alloy 740, 247, 310HCbN, and E‐Brite (Fe–Cr) were exposed in each condition but did not show any detrimental effect of the high‐purity CO 2 environments on room temperature tensile properties.",32.833333333333336,5.949238578680203,0.700507614213198,0.6294416243654822,0.015228426395939087,0.01015228426395939,5.692586832555729,2016,13.877697841726619
https://doi.org/10.1002/maco.201911150,Effects of rare earth elements on corrosion behaviors of low‐carbon steels and weathering steels,2019,67,False,article,Materials and Corrosion,"Abstract The effects of rare earth elements on the corrosion properties of low‐carbon steel and weathering steel were investigated. To elucidate the roles of rare earth elements (Ce and La) and the corrosion behavior of steels, salt spray tests, electrochemical techniques, X‐ray diffractometer, scanning electron microscopy, Electron Probe Micro Analysis (EPMA), and Auger Electron Spectroscopy (AES) were conducted. The results showed that the addition of rare earth elements enhances the corrosion resistance of both low‐carbon steels and weathering steels, indicated by lower corrosion current density and salt spray corrosion rate after rare earth alloying. On the one hand, rare earth elements modify the morphology of inclusions and thus slow down the micro‐area electrochemical corrosion, which improves the electrochemical corrosion resistance of these two steels. On the other hand, rare earth atoms tend to segregate toward the interface between the rust layer and the matrix. Hence, salt spray corrosion resistance is improved due to the enhancement of adhesion and compactness of the rust by the addition of rare earth elements.",28.166666666666668,6.650887573964497,0.6627218934911243,0.5088757396449705,0.05325443786982249,0.023668639053254437,4.662917398945519,2019,14.368686868686869
https://doi.org/10.1002/maco.201609201,Properties degradation and atmospheric corrosion mechanism of 6061 aluminum alloy in industrial and marine atmosphere environments,2016,61,False,article,Materials and Corrosion,"The atmospheric corrosion behavior of 6061 aluminum alloy exposed in industrial and marine atmosphere environments for 36 months has been investigated by weight loss test, tensile strength test, X‐ray photoelectron spectroscopy (XPS), scanning electron microscope (SEM), and optical microscope. The results of weight loss and tensile strength showed that, compared with industrial atmosphere environment, 6061 presented higher corrosion susceptibility in marine atmosphere environment. XPS analysis indicated that the major constituents of corrosion products formed in industrial atmosphere environment were aluminum hydroxide, aluminum oxide, and aluminum sulfate. In marine atmosphere environment, corrosion products mainly contained aluminum chloride, aluminum hydroxide, and aluminum oxide. Surface morphologies analysis revealed that the corrosion products formed in industrial atmosphere environment were agglomerated and uneven. The corrosion products formed in marine atmosphere environment presented polygon shape, and revealed some broad cracks. Cross‐section morphologies analysis manifested that 6061 suffered pitting attack in both types of atmosphere environments, and the intensity of pitting attack in marine atmosphere environment was much more serious than that in industrial atmosphere environment.",24.142857142857142,7.674556213017752,0.7633136094674556,0.48520710059171596,0.05325443786982249,0.029585798816568046,4.395541731467081,2016,13.877697841726619
https://doi.org/10.1002/maco.201810652,Effect of pressure and impurities on oxidation in supercritical CO<sub>2</sub>,2019,53,True,article,Materials and Corrosion,"Abstract Both indirect‐ and direct‐fired supercritical CO 2 cycles for high‐efficiency power generation are expected to have impurities that may greatly alter the compatibility of Fe‐ and Ni‐based structural alloys in these environments. Recent work has attempted to quantify reaction rates at 750°C in simulated laboratory environments with controlled impurity levels at ambient pressure, as well as under supercritical conditions (30 MPa). With low impurity levels in research and industrial‐grade CO 2 , pressure appeared to have only a limited effect on oxide thickness and internal oxidation and reaction products were similar to those formed in laboratory air. However, a direct‐fired simulation at 750°C/30 MPa in CO 2 + 1%O 2 + 0.25%H 2 O has found an increased mass gain and characterization after 2,500‐hr exposures have found thicker reaction products, especially for Fe‐based alloys. At these impurity levels, pressure may have a significant effect on the role of impurities.",25.0,6.486666666666666,0.6866666666666666,0.6533333333333333,0.013333333333333334,0.03333333333333333,3.6885764499121265,2019,14.368686868686869
https://doi.org/10.1002/maco.201911357,The effect of microstructure on hydrogen permeability of high strength steels,2019,52,False,article,Materials and Corrosion,"Abstract Hydrogen diffusivity and trapping have been studied in two advanced high strength steel grades and model samples using electrochemical permeation test. Microstructures of CP1000 and DP1000 steels consist of ferrite, martensite and a small fraction of retained austenite. In addition, bainite is present in CP1000. Model phases with predominance of a particular phase have been prepared by specific heat treatment. DP1000 has shown the lowest diffusivity among all materials, while ferritic model sample has shown the highest. Differences in hydrogen diffusion coefficient values are linked to trapping microstructural characteristics and grain size.",15.5,6.978494623655914,0.7204301075268817,0.7526881720430108,0.06451612903225806,0.0,3.6189806678383127,2019,14.368686868686869
